Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path,,,,,
38,40,5,6,33,35,3,Train/3/00033_00014_00012.png,,,,,
38,41,5,6,33,36,3,Train/3/00033_00014_00013.png,,,,,
38,42,5,6,33,36,3,Train/3/00033_00014_00014.png,,,,,
39,42,5,5,34,36,3,Train/3/00033_00014_00015.png,,,,,
40,43,5,6,35,38,3,Train/3/00033_00014_00016.png,,,,,
40,44,5,6,35,38,3,Train/3/00033_00014_00017.png,,,,,
40,43,5,5,35,37,3,Train/3/00033_00014_00018.png,,,,,
41,44,5,6,36,39,3,Train/3/00033_00014_00019.png,,,,,
41,45,5,6,36,39,3,Train/3/00033_00014_00020.png,,,,,
43,45,6,6,37,39,3,Train/3/00033_00014_00021.png,,,,,
42,44,5,5,37,39,3,Train/3/00033_00014_00022.png,,,,,
43,45,5,6,37,40,3,Train/3/00033_00014_00023.png,,,,,
44,45,6,6,38,40,3,Train/3/00033_00014_00024.png,,,,,
43,45,5,5,37,39,3,Train/3/00033_00014_00025.png,,,,,
44,45,6,5,39,40,3,Train/3/00033_00014_00026.png,,,,,
44,47,6,6,39,41,3,Train/3/00033_00014_00027.png,,,,,
44,46,5,5,39,41,3,Train/3/00033_00014_00028.png,,,,,
46,47,6,5,41,42,3,Train/3/00033_00014_00029.png,,,,,
26,29,6,6,21,24,3,Train/3/00033_00015_00000.png,,,,,
27,30,6,6,22,25,3,Train/3/00033_00015_00001.png,,,,,
27,30,6,6,22,25,3,Train/3/00033_00015_00002.png,,,,,
28,31,6,6,23,26,3,Train/3/00033_00015_00003.png,,,,,
28,30,6,5,23,25,3,Train/3/00033_00015_00004.png,,,,,
28,32,5,6,23,27,3,Train/3/00033_00015_00005.png,,,,,
30,34,6,6,24,28,3,Train/3/00033_00015_00006.png,,,,,
30,34,5,6,24,29,3,Train/3/00033_00015_00007.png,,,,,
30,35,5,6,25,30,3,Train/3/00033_00015_00008.png,,,,,
31,35,5,5,26,30,3,Train/3/00033_00015_00009.png,,,,,
32,35,6,5,27,30,3,Train/3/00033_00015_00010.png,,,,,
32,39,5,6,27,33,3,Train/3/00033_00015_00011.png,,,,,
34,39,6,6,29,34,3,Train/3/00033_00015_00012.png,,,,,
34,39,5,5,28,33,3,Train/3/00033_00015_00013.png,,,,,
34,39,5,5,28,34,3,Train/3/00033_00015_00014.png,,,,,
34,41,5,6,29,36,3,Train/3/00033_00015_00015.png,,,,,
35,42,5,5,30,36,3,Train/3/00033_00015_00016.png,,,,,
37,42,5,5,31,37,3,Train/3/00033_00015_00017.png,,,,,
39,43,6,5,33,38,3,Train/3/00033_00015_00018.png,,,,,
39,44,6,5,33,39,3,Train/3/00033_00015_00019.png,,,,,
40,48,6,6,35,43,3,Train/3/00033_00015_00020.png,,,,,
41,49,5,5,36,44,3,Train/3/00033_00015_00021.png,,,,,
41,52,5,6,36,47,3,Train/3/00033_00015_00022.png,,,,,
44,54,6,5,39,48,3,Train/3/00033_00015_00023.png,,,,,
47,57,6,5,42,52,3,Train/3/00033_00015_00024.png,,,,,
47,61,5,6,42,55,3,Train/3/00033_00015_00025.png,,,,,
50,64,6,6,44,58,3,Train/3/00033_00015_00026.png,,,,,
51,68,5,6,45,62,3,Train/3/00033_00015_00027.png,,,,,
54,75,5,7,48,68,3,Train/3/00033_00015_00028.png,,,,,
57,79,6,7,52,72,3,Train/3/00033_00015_00029.png,,,,,
36,38,5,5,31,33,3,Train/3/00033_00016_00000.png,,,,,
34,37,5,6,29,32,3,Train/3/00033_00016_00001.png,,,,,
36,38,6,5,31,33,3,Train/3/00033_00016_00002.png,,,,,
38,40,6,5,33,35,3,Train/3/00033_00016_00003.png,,,,,
37,39,5,6,32,34,3,Train/3/00033_00016_00004.png,,,,,
38,40,6,5,33,35,3,Train/3/00033_00016_00005.png,,,,,
38,40,5,5,33,35,3,Train/3/00033_00016_00006.png,,,,,
38,39,6,5,33,34,3,Train/3/00033_00016_00007.png,,,,,
40,43,6,6,35,38,3,Train/3/00033_00016_00008.png,,,,,
40,43,6,6,35,38,3,Train/3/00033_00016_00009.png,,,,,
40,43,5,6,35,38,3,Train/3/00033_00016_00010.png,,,,,
40,41,5,5,35,36,3,Train/3/00033_00016_00011.png,,,,,
40,42,5,6,35,37,3,Train/3/00033_00016_00012.png,,,,,
41,43,5,5,36,38,3,Train/3/00033_00016_00013.png,,,,,
44,47,6,6,39,42,3,Train/3/00033_00016_00014.png,,,,,
44,48,6,6,39,43,3,Train/3/00033_00016_00015.png,,,,,
44,48,6,6,39,43,3,Train/3/00033_00016_00016.png,,,,,
44,48,6,6,39,43,3,Train/3/00033_00016_00017.png,,,,,
45,50,5,6,40,45,3,Train/3/00033_00016_00018.png,,,,,
45,49,5,6,40,44,3,Train/3/00033_00016_00019.png,,,,,
47,50,6,5,42,45,3,Train/3/00033_00016_00020.png,,,,,
48,53,5,6,43,48,3,Train/3/00033_00016_00021.png,,,,,
48,52,5,5,43,47,3,Train/3/00033_00016_00022.png,,,,,
49,55,6,6,44,50,3,Train/3/00033_00016_00023.png,,,,,
51,57,6,6,46,52,3,Train/3/00033_00016_00024.png,,,,,
54,61,6,6,49,56,3,Train/3/00033_00016_00025.png,,,,,
54,60,6,5,49,55,3,Train/3/00033_00016_00026.png,,,,,
56,63,6,6,51,58,3,Train/3/00033_00016_00027.png,,,,,
58,67,6,6,53,61,3,Train/3/00033_00016_00028.png,,,,,
60,72,6,7,55,66,3,Train/3/00033_00016_00029.png,,,,,
30,36,6,6,25,31,3,Train/3/00033_00017_00000.png,,,,,
30,36,5,6,24,31,3,Train/3/00033_00017_00001.png,,,,,
30,37,6,6,25,31,3,Train/3/00033_00017_00002.png,,,,,
31,38,6,6,26,32,3,Train/3/00033_00017_00003.png,,,,,
31,37,6,5,26,32,3,Train/3/00033_00017_00004.png,,,,,
30,37,5,5,25,32,3,Train/3/00033_00017_00005.png,,,,,
32,39,5,6,26,34,3,Train/3/00033_00017_00006.png,,,,,
34,39,6,5,29,34,3,Train/3/00033_00017_00007.png,,,,,
35,41,6,6,29,36,3,Train/3/00033_00017_00008.png,,,,,
33,42,5,6,28,37,3,Train/3/00033_00017_00009.png,,,,,
35,43,5,5,30,38,3,Train/3/00033_00017_00010.png,,,,,
35,45,5,6,30,39,3,Train/3/00033_00017_00011.png,,,,,
36,45,6,6,31,40,3,Train/3/00033_00017_00012.png,,,,,
36,47,6,6,31,42,3,Train/3/00033_00017_00013.png,,,,,
37,45,5,5,32,40,3,Train/3/00033_00017_00014.png,,,,,
38,50,5,6,33,44,3,Train/3/00033_00017_00015.png,,,,,
40,53,6,6,35,48,3,Train/3/00033_00017_00016.png,,,,,
41,55,5,5,36,50,3,Train/3/00033_00017_00017.png,,,,,
41,55,5,5,36,50,3,Train/3/00033_00017_00018.png,,,,,
42,60,5,5,37,55,3,Train/3/00033_00017_00019.png,,,,,
42,61,5,6,37,55,3,Train/3/00033_00017_00020.png,,,,,
43,61,5,6,38,56,3,Train/3/00033_00017_00021.png,,,,,
46,64,5,5,40,59,3,Train/3/00033_00017_00022.png,,,,,
46,70,5,6,41,64,3,Train/3/00033_00017_00023.png,,,,,
48,73,5,7,42,67,3,Train/3/00033_00017_00024.png,,,,,
50,77,6,6,45,70,3,Train/3/00033_00017_00025.png,,,,,
50,81,5,8,45,74,3,Train/3/00033_00017_00026.png,,,,,
51,86,6,8,46,79,3,Train/3/00033_00017_00027.png,,,,,
52,89,6,8,47,82,3,Train/3/00033_00017_00028.png,,,,,
53,94,5,8,48,86,3,Train/3/00033_00017_00029.png,,,,,
27,34,6,5,21,28,3,Train/3/00033_00018_00000.png,,,,,
28,34,5,5,23,29,3,Train/3/00033_00018_00001.png,,,,,
29,34,6,5,24,29,3,Train/3/00033_00018_00002.png,,,,,
29,34,5,5,24,29,3,Train/3/00033_00018_00003.png,,,,,
31,35,6,5,25,29,3,Train/3/00033_00018_00004.png,,,,,
31,35,6,5,26,30,3,Train/3/00033_00018_00005.png,,,,,
30,37,5,6,25,32,3,Train/3/00033_00018_00006.png,,,,,
30,39,5,6,25,34,3,Train/3/00033_00018_00007.png,,,,,
32,39,6,5,27,34,3,Train/3/00033_00018_00008.png,,,,,
32,40,5,5,26,35,3,Train/3/00033_00018_00009.png,,,,,
33,41,6,5,28,36,3,Train/3/00033_00018_00010.png,,,,,
32,44,5,6,27,38,3,Train/3/00033_00018_00011.png,,,,,
33,45,5,6,28,39,3,Train/3/00033_00018_00012.png,,,,,
34,47,5,6,29,42,3,Train/3/00033_00018_00013.png,,,,,
35,46,6,5,30,41,3,Train/3/00033_00018_00014.png,,,,,
35,47,5,5,30,42,3,Train/3/00033_00018_00015.png,,,,,
36,50,5,5,31,44,3,Train/3/00033_00018_00016.png,,,,,
38,51,6,5,32,45,3,Train/3/00033_00018_00017.png,,,,,
38,53,6,5,33,48,3,Train/3/00033_00018_00018.png,,,,,
39,55,5,5,34,50,3,Train/3/00033_00018_00019.png,,,,,
41,57,6,5,35,52,3,Train/3/00033_00018_00020.png,,,,,
42,59,6,5,37,54,3,Train/3/00033_00018_00021.png,,,,,
42,62,5,5,37,56,3,Train/3/00033_00018_00022.png,,,,,
44,66,6,6,38,60,3,Train/3/00033_00018_00023.png,,,,,
45,72,6,7,40,66,3,Train/3/00033_00018_00024.png,,,,,
46,73,6,6,41,67,3,Train/3/00033_00018_00025.png,,,,,
47,80,6,8,42,73,3,Train/3/00033_00018_00026.png,,,,,
48,84,6,8,43,77,3,Train/3/00033_00018_00027.png,,,,,
49,89,5,7,43,81,3,Train/3/00033_00018_00028.png,,,,,
50,94,6,8,45,86,3,Train/3/00033_00018_00029.png,,,,,
30,30,6,5,25,25,3,Train/3/00033_00019_00000.png,,,,,
31,30,6,5,25,25,3,Train/3/00033_00019_00001.png,,,,,
30,30,5,5,24,25,3,Train/3/00033_00019_00002.png,,,,,
31,30,6,5,25,25,3,Train/3/00033_00019_00003.png,,,,,
32,31,6,5,26,26,3,Train/3/00033_00019_00004.png,,,,,
32,31,6,5,26,26,3,Train/3/00033_00019_00005.png,,,,,
31,32,5,5,26,27,3,Train/3/00033_00019_00006.png,,,,,
32,33,5,6,26,28,3,Train/3/00033_00019_00007.png,,,,,
33,33,6,5,27,27,3,Train/3/00033_00019_00008.png,,,,,
32,34,5,6,26,28,3,Train/3/00033_00019_00009.png,,,,,
33,34,6,6,28,29,3,Train/3/00033_00019_00010.png,,,,,
32,33,5,5,27,28,3,Train/3/00033_00019_00011.png,,,,,
33,35,6,6,28,29,3,Train/3/00033_00019_00012.png,,,,,
32,34,5,5,27,28,3,Train/3/00033_00019_00013.png,,,,,
34,34,6,5,29,29,3,Train/3/00033_00019_00014.png,,,,,
33,35,5,6,28,30,3,Train/3/00033_00019_00015.png,,,,,
33,36,5,6,28,31,3,Train/3/00033_00019_00016.png,,,,,
34,36,6,5,29,30,3,Train/3/00033_00019_00017.png,,,,,
34,35,5,5,29,30,3,Train/3/00033_00019_00018.png,,,,,
35,37,6,6,30,32,3,Train/3/00033_00019_00019.png,,,,,
34,36,5,5,29,31,3,Train/3/00033_00019_00020.png,,,,,
35,38,6,6,30,32,3,Train/3/00033_00019_00021.png,,,,,
35,38,5,6,30,33,3,Train/3/00033_00019_00022.png,,,,,
36,37,5,5,30,32,3,Train/3/00033_00019_00023.png,,,,,
37,38,6,6,31,33,3,Train/3/00033_00019_00024.png,,,,,
36,38,5,5,30,32,3,Train/3/00033_00019_00025.png,,,,,
37,37,6,5,31,32,3,Train/3/00033_00019_00026.png,,,,,
36,39,5,6,30,33,3,Train/3/00033_00019_00027.png,,,,,
37,39,6,6,32,34,3,Train/3/00033_00019_00028.png,,,,,
27,28,5,6,22,23,3,Train/3/00033_00020_00000.png,,,,,
28,27,6,5,23,22,3,Train/3/00033_00020_00001.png,,,,,
28,28,5,5,23,23,3,Train/3/00033_00020_00002.png,,,,,
28,28,5,5,23,23,3,Train/3/00033_00020_00003.png,,,,,
29,29,6,6,24,24,3,Train/3/00033_00020_00004.png,,,,,
30,30,6,6,25,25,3,Train/3/00033_00020_00005.png,,,,,
29,29,5,5,24,24,3,Train/3/00033_00020_00006.png,,,,,
33,33,6,6,28,28,3,Train/3/00033_00020_00007.png,,,,,
32,32,5,5,27,27,3,Train/3/00033_00020_00008.png,,,,,
34,33,6,5,29,28,3,Train/3/00033_00020_00009.png,,,,,
34,35,5,6,29,30,3,Train/3/00033_00020_00010.png,,,,,
37,36,6,6,31,31,3,Train/3/00033_00020_00011.png,,,,,
40,38,6,5,34,33,3,Train/3/00033_00020_00012.png,,,,,
39,40,5,6,34,34,3,Train/3/00033_00020_00013.png,,,,,
41,41,5,5,36,36,3,Train/3/00033_00020_00014.png,,,,,
44,44,5,5,39,39,3,Train/3/00033_00020_00015.png,,,,,
47,46,6,5,42,41,3,Train/3/00033_00020_00016.png,,,,,
48,49,6,6,43,43,3,Train/3/00033_00020_00017.png,,,,,
51,50,6,5,46,45,3,Train/3/00033_00020_00018.png,,,,,
55,54,5,5,49,49,3,Train/3/00033_00020_00019.png,,,,,
58,58,6,6,53,53,3,Train/3/00033_00020_00020.png,,,,,
61,61,5,5,56,56,3,Train/3/00033_00020_00021.png,,,,,
67,65,6,6,61,60,3,Train/3/00033_00020_00022.png,,,,,
73,72,7,7,66,65,3,Train/3/00033_00020_00023.png,,,,,
78,75,7,7,71,69,3,Train/3/00033_00020_00024.png,,,,,
86,82,8,7,79,75,3,Train/3/00033_00020_00025.png,,,,,
86,84,7,8,79,77,3,Train/3/00033_00020_00026.png,,,,,
93,87,9,7,85,80,3,Train/3/00033_00020_00027.png,,,,,
95,92,9,8,87,84,3,Train/3/00033_00020_00028.png,,,,,
95,94,8,8,87,86,3,Train/3/00033_00020_00029.png,,,,,
34,36,6,6,29,31,3,Train/3/00033_00021_00000.png,,,,,
35,36,6,5,30,31,3,Train/3/00033_00021_00001.png,,,,,
35,37,6,6,30,32,3,Train/3/00033_00021_00002.png,,,,,
35,36,6,5,30,31,3,Train/3/00033_00021_00003.png,,,,,
34,38,5,6,29,33,3,Train/3/00033_00021_00004.png,,,,,
35,38,5,5,29,32,3,Train/3/00033_00021_00005.png,,,,,
36,39,6,5,31,33,3,Train/3/00033_00021_00006.png,,,,,
36,39,5,5,30,33,3,Train/3/00033_00021_00007.png,,,,,
37,40,5,5,31,34,3,Train/3/00033_00021_00008.png,,,,,
38,41,6,5,33,35,3,Train/3/00033_00021_00009.png,,,,,
38,43,5,6,33,37,3,Train/3/00033_00021_00010.png,,,,,
40,42,6,5,35,37,3,Train/3/00033_00021_00011.png,,,,,
39,44,5,6,34,38,3,Train/3/00033_00021_00012.png,,,,,
40,43,5,5,35,38,3,Train/3/00033_00021_00013.png,,,,,
41,44,6,6,36,39,3,Train/3/00033_00021_00014.png,,,,,
42,45,6,6,36,39,3,Train/3/00033_00021_00015.png,,,,,
42,45,6,5,37,39,3,Train/3/00033_00021_00016.png,,,,,
43,45,6,5,38,40,3,Train/3/00033_00021_00017.png,,,,,
43,48,5,6,37,42,3,Train/3/00033_00021_00018.png,,,,,
44,49,5,6,38,44,3,Train/3/00033_00021_00019.png,,,,,
46,49,6,5,40,43,3,Train/3/00033_00021_00020.png,,,,,
46,51,6,6,40,45,3,Train/3/00033_00021_00021.png,,,,,
46,51,6,6,41,45,3,Train/3/00033_00021_00022.png,,,,,
47,52,6,6,41,46,3,Train/3/00033_00021_00023.png,,,,,
47,52,6,6,42,47,3,Train/3/00033_00021_00024.png,,,,,
48,53,6,6,43,48,3,Train/3/00033_00021_00025.png,,,,,
48,53,5,5,43,48,3,Train/3/00033_00021_00026.png,,,,,
49,54,5,5,44,49,3,Train/3/00033_00021_00027.png,,,,,
51,55,6,5,45,50,3,Train/3/00033_00021_00028.png,,,,,
51,56,6,5,46,51,3,Train/3/00033_00021_00029.png,,,,,
26,27,5,6,21,22,3,Train/3/00033_00022_00000.png,,,,,
26,27,5,6,21,22,3,Train/3/00033_00022_00001.png,,,,,
26,26,5,5,21,21,3,Train/3/00033_00022_00002.png,,,,,
26,26,5,5,21,21,3,Train/3/00033_00022_00003.png,,,,,
27,28,5,6,22,23,3,Train/3/00033_00022_00004.png,,,,,
27,28,5,6,22,23,3,Train/3/00033_00022_00005.png,,,,,
27,28,5,6,22,23,3,Train/3/00033_00022_00006.png,,,,,
27,27,5,5,22,22,3,Train/3/00033_00022_00007.png,,,,,
27,27,5,5,22,22,3,Train/3/00033_00022_00008.png,,,,,
27,28,5,5,22,22,3,Train/3/00033_00022_00009.png,,,,,
28,29,5,6,22,24,3,Train/3/00033_00022_00010.png,,,,,
29,29,6,6,24,24,3,Train/3/00033_00022_00011.png,,,,,
29,29,6,6,24,24,3,Train/3/00033_00022_00012.png,,,,,
28,28,5,5,23,23,3,Train/3/00033_00022_00013.png,,,,,
45,43,6,5,40,38,3,Train/3/00033_00022_00014.png,,,,,
45,44,6,6,40,39,3,Train/3/00033_00022_00015.png,,,,,
46,46,6,6,41,40,3,Train/3/00033_00022_00016.png,,,,,
47,45,6,5,42,40,3,Train/3/00033_00022_00017.png,,,,,
47,46,5,5,42,41,3,Train/3/00033_00022_00018.png,,,,,
48,47,5,5,43,42,3,Train/3/00033_00022_00019.png,,,,,
50,48,6,5,45,43,3,Train/3/00033_00022_00020.png,,,,,
50,50,5,6,45,45,3,Train/3/00033_00022_00021.png,,,,,
51,50,5,5,45,45,3,Train/3/00033_00022_00022.png,,,,,
52,51,5,5,46,46,3,Train/3/00033_00022_00023.png,,,,,
53,53,5,6,47,48,3,Train/3/00033_00022_00024.png,,,,,
54,54,5,6,48,49,3,Train/3/00033_00022_00025.png,,,,,
56,55,6,5,50,49,3,Train/3/00033_00022_00026.png,,,,,
56,56,5,5,51,50,3,Train/3/00033_00022_00027.png,,,,,
58,57,6,5,53,51,3,Train/3/00033_00022_00028.png,,,,,
59,58,5,5,54,53,3,Train/3/00033_00022_00029.png,,,,,
26,31,6,5,21,25,4,Train/4/00034_00000_00000.png,,,,,
26,31,5,5,21,26,4,Train/4/00034_00000_00001.png,,,,,
27,31,5,5,22,26,4,Train/4/00034_00000_00002.png,,,,,
27,33,5,6,22,28,4,Train/4/00034_00000_00003.png,,,,,
28,34,5,5,23,29,4,Train/4/00034_00000_00004.png,,,,,
29,36,6,5,24,31,4,Train/4/00034_00000_00005.png,,,,,
32,37,6,5,27,31,4,Train/4/00034_00000_00006.png,,,,,
33,38,6,5,27,33,4,Train/4/00034_00000_00007.png,,,,,
34,40,6,6,29,35,4,Train/4/00034_00000_00008.png,,,,,
35,42,5,6,29,36,4,Train/4/00034_00000_00009.png,,,,,
37,43,5,5,31,38,4,Train/4/00034_00000_00010.png,,,,,
39,45,6,5,34,40,4,Train/4/00034_00000_00011.png,,,,,
40,47,5,6,34,42,4,Train/4/00034_00000_00012.png,,,,,
40,47,5,5,35,42,4,Train/4/00034_00000_00013.png,,,,,
46,51,5,5,41,46,4,Train/4/00034_00000_00014.png,,,,,
48,53,6,6,43,48,4,Train/4/00034_00000_00015.png,,,,,
49,55,6,6,44,50,4,Train/4/00034_00000_00016.png,,,,,
50,56,6,5,45,51,4,Train/4/00034_00000_00017.png,,,,,
50,58,5,6,45,53,4,Train/4/00034_00000_00018.png,,,,,
52,58,5,5,47,53,4,Train/4/00034_00000_00019.png,,,,,
55,63,5,6,50,58,4,Train/4/00034_00000_00020.png,,,,,
55,64,5,5,50,59,4,Train/4/00034_00000_00021.png,,,,,
58,68,6,6,52,62,4,Train/4/00034_00000_00022.png,,,,,
59,70,5,6,54,64,4,Train/4/00034_00000_00023.png,,,,,
64,74,6,6,59,67,4,Train/4/00034_00000_00024.png,,,,,
64,77,5,7,59,71,4,Train/4/00034_00000_00025.png,,,,,
69,81,7,8,63,74,4,Train/4/00034_00000_00026.png,,,,,
70,83,6,7,64,76,4,Train/4/00034_00000_00027.png,,,,,
70,84,6,8,64,76,4,Train/4/00034_00000_00028.png,,,,,
71,85,7,7,65,78,4,Train/4/00034_00000_00029.png,,,,,
28,27,5,5,23,22,4,Train/4/00034_00001_00000.png,,,,,
28,29,5,6,23,24,4,Train/4/00034_00001_00001.png,,,,,
28,29,5,5,23,24,4,Train/4/00034_00001_00002.png,,,,,
29,29,5,5,24,24,4,Train/4/00034_00001_00003.png,,,,,
30,31,5,6,25,25,4,Train/4/00034_00001_00004.png,,,,,
31,30,5,5,26,25,4,Train/4/00034_00001_00005.png,,,,,
31,31,5,6,26,26,4,Train/4/00034_00001_00006.png,,,,,
34,31,6,5,28,26,4,Train/4/00034_00001_00007.png,,,,,
34,31,6,5,29,26,4,Train/4/00034_00001_00008.png,,,,,
33,32,5,5,28,26,4,Train/4/00034_00001_00009.png,,,,,
33,33,5,6,28,28,4,Train/4/00034_00001_00010.png,,,,,
33,34,5,6,28,29,4,Train/4/00034_00001_00011.png,,,,,
35,35,6,6,30,30,4,Train/4/00034_00001_00012.png,,,,,
35,35,6,5,30,30,4,Train/4/00034_00001_00013.png,,,,,
36,36,6,6,31,31,4,Train/4/00034_00001_00014.png,,,,,
36,37,5,5,31,32,4,Train/4/00034_00001_00015.png,,,,,
36,36,6,5,31,31,4,Train/4/00034_00001_00016.png,,,,,
36,38,6,6,31,33,4,Train/4/00034_00001_00017.png,,,,,
38,38,5,5,33,33,4,Train/4/00034_00001_00018.png,,,,,
40,39,6,5,35,34,4,Train/4/00034_00001_00019.png,,,,,
39,40,5,6,34,35,4,Train/4/00034_00001_00020.png,,,,,
40,39,6,5,35,34,4,Train/4/00034_00001_00021.png,,,,,
41,40,5,5,36,35,4,Train/4/00034_00001_00022.png,,,,,
41,40,5,5,36,35,4,Train/4/00034_00001_00023.png,,,,,
42,43,6,6,37,38,4,Train/4/00034_00001_00024.png,,,,,
43,43,5,6,38,38,4,Train/4/00034_00001_00025.png,,,,,
46,46,6,6,41,41,4,Train/4/00034_00001_00026.png,,,,,
46,46,6,6,41,41,4,Train/4/00034_00001_00027.png,,,,,
49,46,6,6,44,41,4,Train/4/00034_00001_00028.png,,,,,
50,46,6,5,45,41,4,Train/4/00034_00001_00029.png,,,,,
29,27,6,5,24,22,4,Train/4/00034_00002_00000.png,,,,,
29,28,5,6,23,23,4,Train/4/00034_00002_00001.png,,,,,
30,28,5,5,24,23,4,Train/4/00034_00002_00002.png,,,,,
30,29,5,5,25,24,4,Train/4/00034_00002_00003.png,,,,,
31,29,6,5,26,24,4,Train/4/00034_00002_00004.png,,,,,
31,30,6,6,26,25,4,Train/4/00034_00002_00005.png,,,,,
31,30,6,5,26,24,4,Train/4/00034_00002_00006.png,,,,,
31,31,5,6,26,26,4,Train/4/00034_00002_00007.png,,,,,
32,30,5,5,26,25,4,Train/4/00034_00002_00008.png,,,,,
33,31,5,5,27,26,4,Train/4/00034_00002_00009.png,,,,,
34,33,5,6,28,28,4,Train/4/00034_00002_00010.png,,,,,
35,34,6,5,30,28,4,Train/4/00034_00002_00011.png,,,,,
37,35,6,6,31,30,4,Train/4/00034_00002_00012.png,,,,,
37,37,5,6,31,31,4,Train/4/00034_00002_00013.png,,,,,
39,37,6,5,34,32,4,Train/4/00034_00002_00014.png,,,,,
39,39,5,6,34,34,4,Train/4/00034_00002_00015.png,,,,,
40,40,5,6,35,35,4,Train/4/00034_00002_00016.png,,,,,
42,40,5,5,37,35,4,Train/4/00034_00002_00017.png,,,,,
46,44,6,6,41,38,4,Train/4/00034_00002_00018.png,,,,,
48,46,5,6,43,41,4,Train/4/00034_00002_00019.png,,,,,
51,48,6,6,46,43,4,Train/4/00034_00002_00020.png,,,,,
52,49,5,5,47,44,4,Train/4/00034_00002_00021.png,,,,,
56,51,6,5,51,46,4,Train/4/00034_00002_00022.png,,,,,
58,54,5,5,52,49,4,Train/4/00034_00002_00023.png,,,,,
60,59,6,5,55,53,4,Train/4/00034_00002_00024.png,,,,,
65,63,6,5,59,58,4,Train/4/00034_00002_00025.png,,,,,
72,71,7,6,66,65,4,Train/4/00034_00002_00026.png,,,,,
74,79,6,7,68,72,4,Train/4/00034_00002_00027.png,,,,,
80,85,7,8,72,78,4,Train/4/00034_00002_00028.png,,,,,
83,89,7,8,75,81,4,Train/4/00034_00002_00029.png,,,,,
40,45,5,6,35,40,4,Train/4/00034_00003_00000.png,,,,,
42,45,5,5,36,40,4,Train/4/00034_00003_00001.png,,,,,
44,48,6,6,39,42,4,Train/4/00034_00003_00002.png,,,,,
46,47,6,5,40,42,4,Train/4/00034_00003_00003.png,,,,,
47,48,6,6,42,43,4,Train/4/00034_00003_00004.png,,,,,
48,49,6,5,43,43,4,Train/4/00034_00003_00005.png,,,,,
49,52,5,6,44,46,4,Train/4/00034_00003_00006.png,,,,,
52,54,6,6,46,48,4,Train/4/00034_00003_00007.png,,,,,
53,55,5,5,47,49,4,Train/4/00034_00003_00008.png,,,,,
55,57,6,6,50,52,4,Train/4/00034_00003_00009.png,,,,,
56,58,6,6,51,53,4,Train/4/00034_00003_00010.png,,,,,
57,59,5,5,52,54,4,Train/4/00034_00003_00011.png,,,,,
59,60,5,5,53,55,4,Train/4/00034_00003_00012.png,,,,,
62,63,6,5,56,58,4,Train/4/00034_00003_00013.png,,,,,
63,69,5,7,57,62,4,Train/4/00034_00003_00014.png,,,,,
69,71,7,6,63,65,4,Train/4/00034_00003_00015.png,,,,,
68,71,7,6,62,65,4,Train/4/00034_00003_00016.png,,,,,
71,74,7,6,64,68,4,Train/4/00034_00003_00017.png,,,,,
72,79,6,7,66,72,4,Train/4/00034_00003_00018.png,,,,,
75,83,6,8,69,76,4,Train/4/00034_00003_00019.png,,,,,
81,87,7,8,73,79,4,Train/4/00034_00003_00020.png,,,,,
86,92,8,8,78,83,4,Train/4/00034_00003_00021.png,,,,,
88,96,7,8,80,87,4,Train/4/00034_00003_00022.png,,,,,
94,99,8,8,85,91,4,Train/4/00034_00003_00023.png,,,,,
99,108,8,10,90,99,4,Train/4/00034_00003_00024.png,,,,,
107,115,10,10,97,105,4,Train/4/00034_00003_00025.png,,,,,
112,121,10,10,103,111,4,Train/4/00034_00003_00026.png,,,,,
121,131,11,11,111,120,4,Train/4/00034_00003_00027.png,,,,,
130,140,12,12,118,128,4,Train/4/00034_00003_00028.png,,,,,
136,149,12,13,124,137,4,Train/4/00034_00003_00029.png,,,,,
50,49,6,5,45,44,4,Train/4/00034_00004_00000.png,,,,,
51,51,6,6,46,46,4,Train/4/00034_00004_00001.png,,,,,
51,52,5,6,46,47,4,Train/4/00034_00004_00002.png,,,,,
54,53,6,6,48,48,4,Train/4/00034_00004_00003.png,,,,,
54,54,6,6,48,48,4,Train/4/00034_00004_00004.png,,,,,
55,53,6,5,49,48,4,Train/4/00034_00004_00005.png,,,,,
55,54,6,5,50,49,4,Train/4/00034_00004_00006.png,,,,,
56,54,6,5,50,49,4,Train/4/00034_00004_00007.png,,,,,
57,57,6,6,52,52,4,Train/4/00034_00004_00008.png,,,,,
58,57,6,5,53,52,4,Train/4/00034_00004_00009.png,,,,,
58,59,5,6,53,54,4,Train/4/00034_00004_00010.png,,,,,
59,59,5,5,54,54,4,Train/4/00034_00004_00011.png,,,,,
61,60,6,5,56,55,4,Train/4/00034_00004_00012.png,,,,,
62,62,5,5,57,57,4,Train/4/00034_00004_00013.png,,,,,
63,64,5,6,58,59,4,Train/4/00034_00004_00014.png,,,,,
65,65,6,6,60,60,4,Train/4/00034_00004_00015.png,,,,,
67,68,6,7,61,62,4,Train/4/00034_00004_00016.png,,,,,
69,68,6,6,62,62,4,Train/4/00034_00004_00017.png,,,,,
73,71,7,6,66,65,4,Train/4/00034_00004_00018.png,,,,,
73,74,6,7,67,68,4,Train/4/00034_00004_00019.png,,,,,
75,74,6,6,68,68,4,Train/4/00034_00004_00020.png,,,,,
